0,0,0,48,81,72,36,0,58,8,0,32,0,0,62,68,65,95,77,98,27,80,0,15,0,76,0,0,89,96,44,0,33,0,22,37,19,1,7,0,0,0,59,10,0,20,90,92,0,0,0,0,34,57,86,0,12,17,0,0,0,91,74,60,66,97,0,69,0,84,79,18,0,0,99,0,41,0,31,63,16,21,25,28,2,46,0,0,78,0,53,38,0,51,29,45,71,0,0,0
0,0,0,0,52,20,80,33,40,74,0,12,0,85,27,91,0,64,16,76,49,43,0,11,5,26,92,66,0,46,73,0,96,29,8,30,0,0,38,2,17,0,54,0,32,98,4,97,77,25,22,7,70,81,31,65,0,69,0,10,37,6,0,0,95,48,72,23,0,14,55,0,24,71,44,94,82,0,3,78,47,41,99,0,60,56,19,0,62,0,84,1,39,89,34,67,0,0,0,0
0,0,0,0,0,10,41,89,92,37,0,0,63,19,13,52,75,96,49,0,0,0,0,3,30,0,0,0,9,57,26,74,56,6,47,12,90,86,15,0,2,100,35,11,51,0,99,0,42,24,1,60,0,72,0,40,77,54,62,87,0,43,50,29,21,61,27,53,65,78,67,25,0,0,0,8,34,0,0,0,0,7,81,45,95,88,38,91,0,0,44,59,55,64,85,0,0,0,0,0
0,0,0,31,70,95,60,68,23,0,0,0,24,0,0,25,53,39,30,33,0,0,0,0,0,0,8,84,79,92,0,58,0,0,36,46,0,19,40,38,0,0,0,0,0,0,2,9,100,0,0,56,26,49,0,0,0,0,0,0,73,77,88,0,83,80,0,0,63,0,64,28,50,61,0,0,0,0,0,0,89,10,7,22,5,0,0,74,0,0,0,20,72,52,78,65,51,0,0,0
0,0,37,0,0,51,52,0,71,63,0,0,8,50,22,60,90,19,55,87,0,0,0,85,0,66,0,65,72,83,0,0,0,21,0,0,13,0,67,14,3,0,0,0,88,44,54,0,80,23,10,82,0,68,24,42,0,0,0,25,62,53,0,74,0,0,39,0,0,0,40,76,79,0,26,0,15,0,0,0,93,86,75,43,99,95,47,30,0,0,70,5,0,31,73,0,0,4,0,0
0,0,59,0,72,32,28,99,0,90,0,0,42,0,21,35,92,83,97,36,0,0,0,78,41,43,27,76,30,0,0,88,75,66,0,0,62,0,9,44,0,6,70,0,20,0,0,49,0,55,33,0,3,0,0,11,0,77,19,0,65,50,0,37,0,0,22,48,69,0,0,96,81,5,23,46,18,0,0,0,53,82,45,100,25,85,0,94,0,0,60,0,80,47,71,57,0,64,0,0
0,0,0,29,40,82,75,50,3,83,0,0,98,16,67,0,46,34,0,0,0,0,77,9,70,0,100,62,32,88,0,0,22,86,64,24,7,47,20,53,41,96,0,52,59,91,0,0,72,0,0,80,0,0,65,5,6,0,14,60,18,27,78,1,54,49,45,89,0,0,25,71,17,4,0,31,56,35,0,0,0,0,15,2,0,48,37,81,0,0,95,79,74,33,19,21,94,0,0,0
0,0,0,54,80,0,18,76,65,7,0,17,91,0,0,49,100,59,37,99,0,0,0,55,3,68,47,97,58,0,39,57,84,90,33,16,15,95,0,29,0,0,98,60,0,34,0,85,13,46,78,22,30,0,23,0,40,67,0,0,4,0,61,64,5,93,71,9,36,31,0,44,73,82,2,21,19,0,0,0,79,62,87,32,66,0,0,52,38,0,96,26,83,53,0,27,11,0,0,0
0,0,0,0,0,33,49,79,45,69,0,38,4,9,56,58,0,65,0,48,0,51,17,36,19,64,82,73,50,0,59,41,0,43,94,83,0,74,91,0,97,75,86,27,92,71,12,61,5,0,0,18,63,95,20,81,96,53,37,34,0,26,70,0,52,6,90,0,35,21,0,39,55,32,62,85,47,87,78,0,42,0,88,0,98,67,16,31,11,0,15,68,22,66,46,0,0,0,0,0
0,0,100,0,53,0,34,44,0,0,0,0,51,32,63,15,7,0,62,0,21,24,11,48,40,0,0,49,0,5,65,0,0,0,42,73,8,50,70,93,0,19,0,45,95,83,81,77,25,90,16,58,28,52,61,46,72,0,36,0,2,38,33,75,82,57,0,0,0,3,9,0,13,0,0,68,59,66,60,98,0,78,0,97,12,84,35,27,0,0,0,0,54,41,0,37,0,6,0,0
0,0,43,46,58,0,88,5,38,0,0,85,57,0,0,75,0,78,81,27,61,0,74,16,20,22,37,33,35,23,0,48,2,56,0,99,97,26,31,34,53,0,73,4,82,7,40,69,24,65,32,39,15,93,94,8,62,76,0,1,13,51,47,96,11,0,12,87,60,0,95,67,80,84,6,45,10,49,0,77,54,14,83,0,92,0,0,19,70,0,0,30,9,3,0,63,29,55,0,0
0,0,0,67,19,55,73,0,47,25,0,29,77,0,40,95,0,5,96,82,54,28,52,0,0,53,15,39,69,0,0,61,0,37,45,11,27,23,32,17,35,0,42,68,48,30,22,93,8,14,13,38,84,83,88,31,7,75,0,57,92,24,59,94,79,16,43,0,58,0,0,65,41,99,89,0,0,1,91,51,71,50,60,0,18,26,0,9,21,0,2,100,0,76,90,10,62,0,0,0
0,0,24,13,0,41,66,4,86,85,0,0,74,0,3,0,73,89,52,6,0,63,75,81,0,71,0,42,38,25,5,72,98,0,0,0,92,55,12,78,0,99,0,21,18,47,94,57,26,37,79,9,27,70,17,2,48,0,51,0,14,95,67,32,0,0,0,8,15,19,29,83,54,0,90,0,53,100,43,0,80,49,96,65,0,20,0,46,0,0,61,56,97,36,45,0,16,82,0,0
0,0,2,76,92,12,82,90,46,35,0,0,81,0,19,74,54,85,61,4,0,0,78,64,45,55,0,36,67,93,0,0,20,0,0,62,50,15,83,26,0,0,0,0,0,11,80,88,1,63,9,73,97,60,44,0,0,0,0,0,33,68,13,23,22,0,0,47,0,0,32,31,48,0,10,66,49,40,0,0,30,95,52,3,34,79,0,41,0,0,21,18,89,43,94,42,96,38,0,0
0,0,80,0,0,68,44,31,49,43,0,0,29,58,83,72,15,3,0,7,0,0,0,0,47,0,94,26,0,21,69,5,0,98,85,1,35,57,2,41,0,84,0,70,0,0,52,33,0,56,8,0,13,27,0,0,42,0,92,0,20,97,9,81,61,34,75,0,40,30,63,0,99,24,0,93,0,0,0,0,19,0,28,6,10,12,88,50,0,0,73,71,91,82,14,0,0,67,0,0
0,0,27,58,62,7,61,85,73,38,34,0,0,82,0,48,0,93,6,0,0,0,0,2,32,40,53,98,77,10,0,0,0,0,63,0,80,0,60,59,0,0,30,0,17,94,35,24,99,50,87,20,91,28,75,95,0,96,0,0,79,52,0,3,0,100,0,0,0,0,37,72,14,65,83,90,4,0,0,0,0,39,33,0,78,0,81,0,0,36,76,88,66,69,68,15,55,86,0,0
0,0,0,42,21,5,99,24,29,10,0,67,0,97,44,73,33,32,57,88,0,0,92,50,0,8,49,91,87,82,0,7,0,0,14,0,86,9,74,0,28,0,51,0,83,2,65,68,0,0,0,0,62,79,54,18,0,35,0,64,0,80,39,69,0,37,0,0,93,0,22,58,16,38,75,0,60,19,0,0,48,94,27,1,55,15,77,0,84,0,78,34,41,85,31,12,90,0,0,0
0,0,50,47,91,56,86,15,34,0,0,77,0,51,0,0,28,26,69,63,0,30,0,71,38,39,0,70,19,0,0,79,6,75,0,0,67,99,29,58,59,61,27,76,0,36,21,100,37,62,55,11,85,88,12,0,33,10,31,41,78,1,66,24,0,0,48,18,46,0,0,9,35,0,53,3,64,0,45,0,96,22,97,93,0,0,20,0,49,0,0,4,13,16,74,5,7,95,0,0
0,0,41,20,0,0,4,39,100,0,0,0,0,0,0,31,55,9,35,90,0,0,61,33,66,0,6,0,23,43,91,0,70,47,30,96,78,64,54,0,0,93,0,5,3,69,0,74,15,48,57,37,82,0,68,38,2,0,7,0,0,62,8,99,87,89,14,29,0,65,73,11,0,98,0,28,1,97,0,0,76,18,67,59,17,0,0,0,0,0,0,44,60,50,0,0,36,26,0,0
0,0,83,8,11,19,48,30,14,79,0,0,0,96,5,24,45,0,18,65,0,60,0,0,51,57,3,72,99,81,0,16,52,0,0,56,37,97,46,55,38,0,0,82,40,26,58,7,0,87,93,0,23,89,70,34,15,0,0,32,41,59,12,73,42,0,0,35,85,0,71,94,78,47,68,2,0,0,36,0,90,31,0,69,43,98,21,0,0,0,75,29,92,84,27,64,6,80,0,0
0,0,78,88,75,6,81,23,59,97,0,0,0,60,89,50,66,0,36,0,96,37,0,35,0,0,4,90,80,44,11,0,0,61,12,0,53,71,72,22,34,73,32,16,10,0,42,0,14,45,63,83,0,39,0,77,52,3,24,47,19,84,43,76,0,95,7,0,0,26,91,55,85,46,0,0,100,0,92,87,0,58,0,5,38,62,82,0,0,0,25,70,93,99,8,30,56,1,0,0
0,0,52,74,0,69,72,1,0,53,0,0,37,100,41,0,30,80,59,71,0,7,73,20,0,54,58,5,0,15,0,32,0,88,27,77,0,68,82,28,96,13,85,39,0,0,0,19,23,78,48,65,14,0,0,0,67,50,81,94,44,36,55,0,10,90,98,0,38,0,89,0,6,86,12,0,8,29,42,0,45,40,9,46,0,99,57,64,0,0,62,0,35,49,79,0,87,33,0,0
0,0,33,0,96,9,93,0,64,0,0,91,79,0,0,70,10,75,22,14,85,16,25,1,24,69,84,74,97,34,0,92,13,0,87,43,44,38,73,90,67,12,53,47,86,4,77,29,55,41,61,6,78,58,71,26,30,36,46,56,51,60,54,50,27,11,0,31,94,0,5,15,82,21,18,39,7,95,81,62,72,66,37,35,80,0,0,32,42,0,0,52,0,28,98,20,0,100,0,0
0,0,90,18,69,44,31,72,78,45,0,42,71,48,54,27,47,0,73,92,0,0,57,0,13,11,23,16,0,0,0,36,0,25,0,63,68,17,41,49,0,0,80,0,29,79,34,39,75,86,40,30,60,6,97,51,0,56,0,0,77,21,35,85,89,0,19,0,3,0,0,0,46,70,82,10,0,50,0,0,98,88,0,95,32,7,87,55,22,0,12,2,5,91,81,8,74,53,0,0
0,100,46,60,36,0,13,77,0,80,0,0,59,91,11,0,12,0,75,20,0,0,0,0,96,63,40,89,5,52,0,0,71,39,86,95,31,69,55,48,0,0,0,88,26,62,0,0,35,10,21,90,0,0,76,94,61,0,0,0,9,33,73,82,7,27,57,58,0,0,17,56,15,14,38,6,0,0,0,0,92,4,0,30,0,49,43,2,0,0,87,0,34,1,0,25,28,3,79,0
0,0,20,55,0,94,92,0,26,17,0,4,6,0,96,29,5,0,31,67,0,46,97,87,10,33,34,35,95,9,0,98,12,0,59,21,38,0,100,40,0,28,0,71,61,78,0,0,65,0,0,36,0,0,50,70,89,0,23,0,84,66,0,15,8,18,0,22,56,0,69,63,53,51,79,16,88,37,77,0,24,45,0,99,82,68,0,57,58,0,7,93,0,44,83,0,41,13,0,0
0,0,22,93,39,23,0,51,63,71,0,74,0,53,81,26,0,97,9,100,0,8,19,6,0,49,0,0,75,84,62,0,0,96,90,92,0,60,64,16,0,38,25,56,67,58,3,18,98,32,68,55,57,73,7,28,4,72,10,0,99,44,95,0,65,17,69,0,0,86,76,29,0,0,20,0,85,31,94,0,35,33,1,0,37,61,78,0,79,0,45,50,30,0,42,46,66,15,0,0
0,0,89,91,25,16,97,8,0,88,0,13,1,98,87,38,0,0,24,35,0,20,0,0,60,18,67,92,29,76,0,22,0,14,50,15,0,61,30,27,81,0,82,55,73,77,7,70,0,66,95,0,5,100,43,99,31,2,0,37,10,47,28,0,12,96,54,0,41,0,44,80,9,64,65,72,0,0,90,0,63,84,0,0,62,75,23,69,71,0,26,0,94,59,17,4,19,39,0,0
0,0,64,0,0,81,58,7,5,86,0,30,0,80,23,0,14,69,28,56,0,0,27,38,73,85,0,21,43,72,0,0,0,9,91,6,0,10,0,67,19,0,50,0,2,92,84,95,89,74,3,93,24,29,45,47,0,13,0,71,60,0,87,0,1,78,79,0,0,0,18,12,66,0,25,49,57,54,0,0,40,34,46,15,0,77,83,0,53,0,100,22,52,68,99,0,0,97,0,0
0,30,0,95,65,0,27,74,68,87,0,94,82,55,0,66,22,63,0,0,0,50,53,0,12,0,71,56,100,59,35,13,80,70,93,5,99,37,34,73,49,91,48,6,0,51,0,64,76,31,25,78,75,0,38,0,41,44,84,58,43,88,16,14,39,20,61,4,42,72,97,1,83,67,0,26,0,45,28,0,0,0,36,17,96,0,89,90,10,0,69,98,47,23,0,54,57,0,29,0
0,85,0,57,49,0,33,9,19,29,0,0,18,64,34,21,76,43,15,40,0,0,82,47,31,65,54,93,39,30,0,0,7,1,3,89,2,8,97,84,24,59,90,36,44,17,45,96,0,22,86,0,35,77,46,80,20,92,16,79,50,98,63,11,67,91,81,26,0,0,87,23,42,74,100,55,61,48,0,0,60,27,13,70,41,25,66,6,0,0,58,73,88,56,0,72,75,0,10,0
0,38,67,0,10,15,0,0,6,61,0,33,0,0,78,36,2,86,50,19,58,0,0,98,99,0,79,25,70,62,0,29,47,83,43,85,18,75,94,77,37,41,0,0,53,0,0,13,30,69,39,34,8,0,0,66,0,0,88,49,71,55,31,45,23,51,46,5,100,0,81,73,95,3,0,40,91,0,0,89,11,28,26,12,93,74,0,0,48,0,27,14,0,0,63,90,0,96,16,0
0,0,84,43,66,40,32,70,0,0,0,0,0,25,10,89,77,60,45,93,0,1,4,37,64,91,0,41,90,55,88,28,81,58,23,74,0,11,0,57,5,87,68,85,15,99,97,0,63,83,69,17,0,65,19,52,26,12,54,18,53,0,30,0,80,59,34,24,92,94,39,36,7,0,78,98,35,71,2,0,86,47,100,42,73,14,76,0,0,0,0,0,21,61,6,33,95,9,0,0
0,0,3,70,35,24,6,81,0,0,0,0,0,44,84,23,41,55,5,91,0,21,71,95,4,79,0,68,83,27,72,31,11,42,13,97,0,85,0,39,40,2,7,92,37,28,53,0,87,36,67,94,0,8,58,59,17,90,22,99,29,0,57,0,43,64,26,88,75,66,19,38,52,0,98,12,93,14,10,0,18,56,82,47,100,89,62,0,0,0,0,0,1,74,76,48,73,34,0,0
0,90,19,0,5,62,0,0,7,13,0,1,0,0,48,42,60,47,34,66,52,0,0,100,33,0,80,10,86,97,0,56,27,78,15,58,22,41,68,70,77,55,0,0,16,0,0,30,88,76,6,2,50,0,0,73,0,0,9,12,25,35,65,28,20,72,21,54,18,0,8,64,39,91,0,63,40,0,0,53,51,98,79,74,71,69,0,0,45,0,85,23,0,0,36,44,0,59,31,0
0,77,0,9,42,0,71,18,93,75,0,0,19,26,46,4,21,82,43,24,0,0,30,56,76,88,51,45,6,58,0,0,1,35,74,34,98,54,65,5,89,22,29,25,64,66,86,73,0,99,96,0,16,15,13,39,69,83,52,23,100,92,85,44,70,2,31,95,0,0,57,60,20,81,80,11,67,28,0,0,97,12,68,61,33,17,14,36,0,0,91,7,8,40,0,3,79,0,41,0
0,39,0,87,26,0,96,56,21,72,0,10,73,12,0,63,78,31,0,0,0,36,22,0,94,0,18,50,13,1,30,90,40,93,48,44,9,67,24,76,58,57,43,61,0,35,0,17,49,85,80,91,29,0,98,0,51,97,33,68,6,41,52,53,14,74,38,60,86,59,15,77,5,54,0,82,0,62,99,0,0,0,2,27,65,0,8,11,46,0,19,84,75,83,0,66,42,0,92,0
0,0,97,0,0,49,25,17,76,11,0,40,0,38,53,0,13,77,94,89,0,0,16,62,35,90,0,31,65,8,0,0,0,12,46,91,0,2,0,83,71,0,3,0,84,74,47,45,79,4,92,19,87,75,48,32,0,42,0,20,15,0,7,0,37,67,58,0,0,0,68,30,23,0,51,33,78,27,0,0,85,54,95,72,0,80,73,0,9,0,29,28,70,93,55,0,0,10,0,0
0,0,12,65,100,4,16,36,0,68,0,22,58,61,32,7,0,0,54,37,0,9,0,0,11,38,2,67,53,66,0,59,0,3,51,17,0,18,10,75,98,0,44,23,27,8,70,78,0,97,88,0,25,47,74,45,57,41,0,82,48,90,69,0,55,50,40,0,33,0,43,84,76,87,73,35,0,0,29,0,13,20,0,0,28,81,42,93,5,0,99,0,49,26,86,77,14,21,0,0
0,0,58,73,20,83,0,98,80,28,0,11,0,90,69,18,0,6,93,30,0,42,49,17,0,74,0,0,61,26,77,0,0,57,53,32,0,52,37,8,0,81,31,67,56,50,10,15,48,94,35,21,65,4,84,7,14,27,40,0,76,9,68,0,16,71,47,0,0,12,41,70,0,0,24,0,46,59,55,0,22,63,66,0,64,91,60,0,19,0,89,25,2,0,100,39,54,87,0,0
0,0,40,15,0,45,29,0,85,30,0,75,64,0,20,92,83,0,70,62,0,47,54,19,14,25,44,46,98,87,0,23,94,0,28,26,63,0,84,95,0,1,0,18,12,90,0,0,38,0,0,43,0,0,34,100,37,0,79,0,97,73,0,93,91,32,0,49,27,0,2,7,74,6,61,9,42,58,21,0,50,53,0,39,57,41,0,3,52,0,56,60,0,88,24,0,69,35,0,0
0,61,55,66,32,0,54,38,0,95,0,0,68,15,9,0,51,0,74,29,0,0,0,0,82,73,57,34,40,48,0,0,64,45,92,87,16,14,86,62,0,0,0,93,19,5,0,0,39,26,76,77,0,0,18,89,24,0,0,0,81,3,94,8,56,99,23,42,0,0,13,4,69,17,1,96,0,0,0,0,6,25,0,10,0,83,58,35,0,0,90,0,98,12,0,97,53,22,20,0
0,0,69,59,82,27,8,53,10,14,0,97,35,33,95,81,56,0,98,2,0,0,60,0,28,23,64,3,0,0,0,73,0,20,0,71,49,29,79,66,0,0,41,0,42,54,32,51,91,6,70,72,38,62,1,36,0,63,0,0,96,87,77,19,84,0,78,0,39,0,0,0,22,90,31,50,0,16,0,0,88,67,0,37,75,55,40,34,30,0,5,65,68,15,57,94,58,18,0,0
0,0,23,0,1,42,95,0,18,0,0,19,9,0,0,77,3,68,2,26,15,13,48,21,92,62,93,69,44,38,0,91,8,0,88,7,74,25,22,81,70,27,28,83,80,86,76,50,34,60,12,41,11,84,39,20,78,14,63,90,59,54,24,52,71,73,0,57,66,0,36,100,30,89,32,29,99,17,40,82,56,61,65,79,47,0,0,97,43,0,0,94,0,35,67,96,0,98,0,0
0,0,71,96,0,74,56,13,0,3,0,0,7,72,6,0,93,29,42,94,0,4,98,24,0,5,91,59,0,40,0,62,0,76,65,64,0,35,52,20,23,8,88,69,0,0,0,21,54,82,34,49,17,0,0,0,25,47,45,81,89,15,84,0,32,14,37,0,53,0,38,0,70,1,27,0,44,79,41,0,73,46,18,58,0,31,11,75,0,0,36,0,87,19,26,0,68,77,0,0
0,0,75,99,44,35,79,80,4,51,0,0,0,88,90,83,63,0,8,0,76,70,0,65,0,0,97,77,74,39,14,0,0,27,49,0,59,73,11,56,7,98,22,33,45,0,24,0,46,18,19,10,0,82,0,6,50,52,66,36,17,40,29,47,0,92,96,0,0,64,31,48,67,16,0,0,84,0,20,42,0,81,0,54,85,71,68,0,0,0,93,72,53,60,69,86,100,58,0,0
0,0,25,52,63,73,14,54,70,77,0,0,0,10,98,86,62,0,4,17,0,2,0,0,49,36,85,43,1,11,0,15,51,0,0,67,45,24,92,50,95,0,0,91,9,81,89,40,0,3,65,0,64,13,16,58,76,0,0,46,90,31,99,97,69,0,0,19,28,0,75,61,88,37,55,59,0,0,26,0,57,35,0,87,23,53,30,0,0,0,8,12,56,29,20,74,33,32,0,0
0,0,11,26,0,0,20,60,36,0,0,0,0,0,0,55,89,35,14,61,0,0,37,94,100,0,73,0,71,18,58,0,32,69,29,41,54,39,17,0,0,4,0,15,68,96,0,84,78,16,53,88,80,0,2,44,91,0,42,0,0,10,27,5,33,76,65,51,0,50,98,52,0,66,0,19,74,13,0,0,25,77,40,83,63,0,0,0,0,0,0,21,85,6,0,0,45,75,0,0
0,0,85,64,24,50,68,61,16,0,0,76,0,78,0,0,25,21,32,13,0,33,0,8,29,27,0,9,17,0,0,63,4,84,0,0,55,87,48,72,20,53,2,65,0,6,11,37,58,42,97,31,43,35,69,0,100,40,89,38,3,45,93,70,0,0,18,74,26,0,0,54,90,0,5,62,28,0,7,0,12,36,41,67,0,0,98,0,66,0,0,80,99,81,10,59,15,88,0,0
0,0,0,81,9,21,5,37,88,15,0,49,0,95,92,44,11,41,27,85,0,0,31,61,0,96,50,53,66,45,0,26,0,0,16,0,83,34,1,0,29,0,97,0,25,43,73,79,0,0,0,0,48,18,72,62,0,86,0,70,0,23,56,20,0,22,0,0,8,0,6,46,93,2,35,0,58,69,0,0,78,59,90,60,89,94,64,0,33,0,65,39,14,7,3,84,82,0,0,0
0,0,65,19,41,89,38,69,39,22,18,0,0,87,0,40,0,23,47,0,0,0,0,90,55,56,88,6,57,68,0,0,0,0,98,0,61,0,75,43,0,0,63,0,77,52,5,67,74,13,28,26,1,96,8,85,0,60,0,0,49,12,0,79,0,25,0,0,0,0,53,24,4,45,71,97,83,0,0,0,0,100,48,0,29,0,80,0,0,92,42,78,50,34,11,95,9,62,0,0
0,0,45,0,0,53,83,48,84,94,0,0,97,59,70,67,39,50,0,69,0,0,0,0,7,0,89,52,0,63,13,77,0,2,79,78,93,96,18,68,0,32,0,44,0,0,51,1,0,61,24,0,95,37,0,0,92,0,29,0,46,16,41,34,30,55,6,0,21,88,11,0,60,72,0,81,0,0,0,0,99,0,42,19,76,22,49,20,0,0,23,40,57,54,43,0,0,91,0,0
0,0,31,34,90,66,10,32,97,91,0,0,22,0,82,20,52,1,58,96,0,0,42,84,87,41,0,64,81,99,0,0,37,0,0,19,30,5,23,6,0,0,0,0,0,14,17,72,92,35,27,75,4,51,21,0,0,0,0,0,11,78,86,38,48,0,0,7,0,0,65,8,12,0,76,57,77,25,0,0,9,93,3,13,15,39,0,45,0,0,71,55,61,73,16,18,70,89,0,0
